MOL (Money Online),Malaysia,Kuala Lumpur,Financial tech,mobile-payments,Payments and remittance,"MOL Global, Inc. (NASDAQ: MOLG) is a leading e-payment enabler for online goods and services in emerging and developed markets.","[('Facebook', 'https://www.facebook.com/MOLPoints'), ('LinkedIn', 'https://www.linkedin.com/company/mol-accessportal-pvt-ltd'), ('Twitter', 'https://twitter.com/mollife'), ('AngelList', 'https://angel.co/mol-accessportal-pvt-ltd-www-mol-com'), ('Website', 'https://www.mol.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/mol-global')]",201 to 500,2000-02-01,IPO,169000000,2014-09-24
Money56.com (运金所),China,Guangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",Money56.com (运金所) is a lending services provider for logistics industry.,"[('Website', 'http://www.money56.com'), ('ITjuzi', 'http://www.itjuzi.com/company/33250'), ('Wechat', 'gh_dc8d209795bc'), ('Weibo', 'http://weibo.com/u/2350933150')]",51 to 200,2014-06-01,Series A,0,2018-04-24
Jutubao.com (聚土网),China,Chongqing,Financial tech,mobile-payments,Payments and remittance,Jutubao.com is an agricultural resources internet transaction platform.,"[('ITjuzi', 'http://www.itjuzi.com/company/33631'), ('iOS App', 'https://itunes.apple.com/cn/app/ju-tu-bao/id1081259744'), ('Weibo', 'http://weibo.com/jutubao'), ('Wechat', 'jutucom'), ('Website', 'http://www.jutubao.com')]",51 to 200,2015-04-01,Series B,0,2018-04-24
Sunline (长亮科技),China,Shenzhen,Financial tech,financial-administration,Financial accounting and admin,Sunline (长亮科技) provides finance IT solutions for financial institutions such as data services and management services.,"[('CrunchBase', 'http://www.crunchbase.com/organization/shenzhen-sunline-tech'), ('ITjuzi', 'http://www.itjuzi.com/company/75962'), ('Weibo', 'http://weibo.com/u/2369650614'), ('Wechat', 'SUNLINE_DB'), ('Website', 'http://www.sunline.cn')]",501 to 1000,2002-04-01,IPO,0,2012-08-17
Microchip Payments,India,Hubli,Financial tech,mobile-payments,Payments and remittance,Microchip Payments is a fintech startup that focuses on building reliable digital payment solutions.,"[('LinkedIn', 'https://www.linkedin.com/company/microchip-payments'), ('Website', 'http://microchippayments.com')]",2 to 10,2017-01-01,Seed,0,2018-04-23
S-Labs (链平方),China,Xiamen,Financial tech,consumer-lending,"Lending, loans, and credit",S-Labs (链平方) builds a supply chain blockchain financial service platform for information technology companies.,"[('Wechat', 'S-Labs'), ('ITjuzi', 'http://www.itjuzi.com/company/32451017'), ('Weibo', 'http://weibo.com/u/6406935351'), ('Website', 'http://www.s-labs.cn')]",11 to 50,2017-05-01,Bridge,0,2018-04-23
Soft Space,Malaysia,Kuala Lumpur,Financial tech,mobile-payments,Payments and remittance,Soft Space is a digital payments company that focuses on the development of innovative solutions for the e-banking and payment industry.,"[('AngelList', 'https://angel.co/soft-space-3'), ('CrunchBase', 'http://www.crunchbase.com/organization/soft-space'), ('LinkedIn', 'https://www.linkedin.com/company/soft-space'), ('Blog', 'http://blog.softspace.com.my'), ('Website', 'http://www.softspace.com.my')]",51 to 200,2012-03-01,Series A,5000000,2017-05-26
Logistic Finance (物融金服),China,Guangzhou,Financial tech,financial-administration,Financial accounting and admin,"Logistic Finance (物融金服) provides one-stop big data intelligence services for logistics industry that includes smart financial services, smart collection services, smart financial services, smart management consulting, and smart credit rating.","[('ITjuzi', 'http://www.itjuzi.com/company/32796435'), ('Wechat', 'gh_5241adfaa6c1'), ('Weibo', 'http://weibo.com/u/5413328488'), ('Website', 'http://www.56fintech.com')]",11 to 50,2017-01-01,Seed,1260000,2018-04-23
Balance Hero (True Balance),India,Gurgaon,Financial tech,mobile-payments,Payments and remittance,Balance Hero is a company that developed a mobile wallet app called True Balance.,"[('CrunchBase', 'https://www.crunchbase.com/organization/true-balance'), ('Android App', 'https://play.google.com/store/apps/details?id=com.balancehero.truebalance'), ('AngelList', 'https://angel.co/true-balance'), ('Facebook', 'https://www.facebook.com/truebalanceapp'), ('Google+', 'https://plus.google.com/109175972485401224008'), ('Website', 'http://truebalance.io')]",51 to 200,2014-07-17,Series A,0,2016-03-29
Funding Societies,Singapore,Singapore,Financial tech,consumer-lending,"Lending, loans, and credit","Funding Societies is an online lending marketplace for SMEs to secure loans, crowd-funded by retail individuals and institutions.","[('AngelList', 'https://angel.co/funding-societies'), ('LinkedIn', 'https://www.linkedin.com/company/funding-societies'), ('CrunchBase', 'https://www.crunchbase.com/organization/funding-societies'), ('Twitter', 'https://twitter.com/FundSocieties'), ('Website', 'http://www.fundingsocieties.com'), ('iOS App', 'https://itunes.apple.com/us/app/funding-societies/id1108023092?mt=8'), ('Facebook', 'https://www.facebook.com/fundingsocieties')]",11 to 50,2015-02-26,Series A,7500000,2016-08-04
HelloGold,Malaysia,Kuala Lumpur,Financial tech,investments,Investment tools and platforms,"HelloGold is a mobile application that lets you buy, store, and sell gold anywhere, anytime.","[('Video', 'https://youtu.be/ZSqvGNXgFAY'), ('Instagram', 'https://www.instagram.com/hellogold.my'), ('Facebook', 'https://www.facebook.com/myhellogold'), ('Twitter', 'https://twitter.com/myhellogold'), ('AngelList', 'https://angel.co/hellogold-sdn-bhd'), ('LinkedIn', 'https://www.linkedin.com/company/10824195'), ('CrunchBase', 'https://www.crunchbase.com/organization/hellogold'), ('Android App', 'https://play.google.com/store/apps/details?id=com.hellogold.app'), ('iOS App', 'https://itunes.apple.com/my/app/hellogold/id1193095204'), ('Website', 'http://www.hellogold.com')]",11 to 50,2015-01-01,Series A,0,2018-04-18
100Credit (百融金服),China,None,Financial tech,consumer-lending,"Lending, loans, and credit",100Credit (百融金服) is a company that utilizes big data technology to provide its customers with full lifecycle management products and services in the financial industry.,"[('Wechat', 'bairongjinfu'), ('ITjuzi', 'http://itjuzi.com/company/10514'), ('Weibo', 'http://weibo.com/u/5605799312'), ('Website', 'http://www.100credit.cn')]",0,2014-03-19,Series B,31500000,2015-10-20
Cobo Wallet,China,Beijing,Financial tech,investments,Investment tools and platforms,Cobo Wallet is a digital asset management tool and wallet that helps users perform quick transactions.,"[('Website', 'http://cobo.com'), ('ITjuzi', 'http://www.itjuzi.com/company/25037'), ('CrunchBase', 'http://www.crunchbase.com/organization/cobo-wallet'), ('Twitter', 'http://twitter.com/cobowallet'), ('Android App', 'http://play.google.com/store/apps/details?id=com.cobowallet'), ('iOS App', 'http://itunes.apple.com/us/app/cobo-wallet/id1349647844'), ('Weibo', 'http://weibo.com/cobocn'), ('Wechat', 'cobowallet'), ('Facebook', 'http://www.facebook.com/coboapp')]",11 to 50,2017-10-01,Bridge,0,2018-04-18
Affordplan,India,New Delhi,Financial tech,consumer-lending,"Lending, loans, and credit","Affordplan provides tailored financial planning solutions that allow the people to plan, save, and pay for their medical expenses beforehand.","[('Google+', 'https://plus.google.com/u/0/107494831324040324024'), ('CrunchBase', 'https://www.crunchbase.com/organization/affordplan'), ('Blog', 'http://www.affordplan.com/blog'), ('Facebook', 'https://www.facebook.com/myaffordplan'), ('Website', 'http://www.affordplan.com'), ('LinkedIn', 'https://www.linkedin.com/company/affordplan'), ('Twitter', 'https://twitter.com/MyAffordplan'), ('AngelList', 'https://angel.co/affordplan')]",11 to 50,2016-01-01,Series A,3000000,2016-11-29
Silot,Singapore,Singapore,Financial tech,mobile-payments,Payments and remittance,"Silot is a fintech startup based in Singapore and Beijing that provides smart POS, global loyalty network, and digital marketing solution.","[('Website', 'https://www.silots.com')]",2 to 10,2017-01-01,Bridge,2870000,2018-04-16
Mintifi,India,Mumbai,Financial tech,consumer-lending,"Lending, loans, and credit",Mintifi is an online lending platform that provides loans to small and medium-sized business.,"[('Website', 'http://mintifi.com')]",0,2017-01-01,Seed,2000000,2018-04-13
Heiyu Finance (黑域财经),China,Hangzhou,Financial tech,investments,Investment tools and platforms,Heiyu Finance (黑域财经) is a platform that conducts all-day blockchain and cryptocurrency market monitoring to facilitate the user's quotation.,"[('ITjuzi', 'http://www.itjuzi.com/company/32779145'), ('Wechat', 'gh_259f18daa841'), ('Website', 'http://www.heiyu.pro')]",11 to 50,2018-02-01,Seed,0,2018-04-11
Kristal.ai,Singapore,Singapore,Financial tech,investments,Investment tools and platforms,Kristal.ai uses artificial intelligence to help clients manage their assets digitally.,"[('Website', 'https://kristal.ai'), ('Facebook', 'https://www.facebook.com/kristal.advisors'), ('LinkedIn', 'https://www.linkedin.com/company/kristal.ai'), ('CrunchBase', 'https://www.crunchbase.com/organization/kristal-ai-o2o-technologies-pte-ltd')]",11 to 50,2016-01-01,Seed,1850000,2018-04-11
kaleidofin,India,Chennai,Financial tech,investments,Investment tools and platforms,kaleidofin is an India-based fin-tech platform that creates access to custom financial solutions to its customers.,"[('Facebook', 'https://www.facebook.com/kaleidofin'), ('Website', 'https://kaleidofin.com'), ('LinkedIn', 'https://www.linkedin.com/company/kaleidofin')]",11 to 50,2017-01-01,Seed,2684363,2018-04-09
IceKredit (冰鉴科技),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit","IceKredit (冰鉴科技) is an AI-based fintech company that provides big data risk control services, committed to providing independent third-party intelligent risk control services for financial institutions.","[('CrunchBase', 'http://www.crunchbase.com/organization/icekredit-2#/entity'), ('Website', 'http://www.icekredit.com'), ('ITjuzi', 'http://www.itjuzi.com/company/28196'), ('Wechat', 'ice_credit')]",51 to 200,2015-06-01,Series A,16000000,2017-04-18
Mljr.com (美利金融),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Mljr.com is an automotive service installment service platform that provides auto customers with loans for the purchase of used and new cars.,"[('Website', 'https://www.mljr.com'), ('iOS App', 'http://itunes.apple.com/cn/app/mei-li-jin-rong-nian-qing/id1044964366'), ('Weibo', 'http://weibo.com/u/5661944653'), ('ITjuzi', 'http://itjuzi.com/company/27143'), ('Wechat', 'meilijinrong')]",501 to 1000,2014-01-01,Bridge,0,2016-04-06
Liaokaji (撩卡记),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Liaokaji (撩卡记) is a credit card explainer short video maker which also acts as a credit card application platform.,"[('Weibo', 'http://weibo.com/6071778252/profile'), ('ITjuzi', 'https://www.itjuzi.com/company/47744'), ('Wechat', 'liaokaji'), ('Website', 'http://www.liaokaji.com')]",2 to 10,2015-09-01,Seed,0,2018-04-08
ZenPrivex (ZPX),Singapore,Singapore,Financial tech,investments,Investment tools and platforms,ZenPrivex (ZPX) aims to decentralize markets using blockchain.,"[('LinkedIn', 'https://www.linkedin.com/company/zpx'), ('Website', 'http://zenprivex.com')]",2 to 10,2016-01-01,Early Stage,1300000,2018-04-05
Ideacome (灵犀金融),China,Hangzhou,Financial tech,insurance-tech-insurtech,Insurance tech,Ideacome (灵犀金融) is an internet insurance platform.,"[('LinkedIn', 'http://www.linkedin.com/company/灵犀金融'), ('ITjuzi', 'http://www.itjuzi.com/company/23750'), ('Website', 'http://www.ideacome.com'), ('Weibo', 'https://weibo.com/eceyes')]",201 to 500,2012-06-01,Bridge,0,2014-01-01
Bitkan (币看),China,Shenzhen,Financial tech,investments,Investment tools and platforms,"Bitkan (币看) is a market monitor and transaction platform for bitcoin, litecoin, and other digital currencies.","[('LinkedIn', 'https://www.linkedin.com/company/shenzhen-digital-singularity-technology-co-ltd-'), ('Facebook', 'https://www.facebook.com/bitkanofficial'), ('Weibo', 'http://weibo.com/btcwatch'), ('ITjuzi', 'http://www.itjuzi.com/company/9099'), ('iOS App', 'https://itunes.apple.com/us/app/bi-kan-bi-te-bi-xing-qing/id769430079'), ('Wechat', 'btckan'), ('Website', 'http://bitkan.com')]",11 to 50,2013-01-01,Bridge,10000000,2018-04-04
Namaste Credit,India,New Delhi,Financial tech,consumer-lending,"Lending, loans, and credit",Namaste Credit is an India-based fintech company that provides a mobile and online marketplace for business loans.,"[('Facebook', 'https://www.facebook.com/namastecredit'), ('LinkedIn', 'https://www.linkedin.com/company/namaste-credit'), ('Website', 'http://www.namastecredit.com')]",11 to 50,2014-01-01,Series A,3800000,2018-04-03
Finzy,India,Bangalore,Financial tech,consumer-lending,"Lending, loans, and credit",Finzy is a platform that connects personal loan borrowers with investors.,"[('Website', 'https://finzy.com'), ('LinkedIn', 'https://www.linkedin.com/company/finzy'), ('Facebook', 'https://www.facebook.com/finzyindia')]",11 to 50,2016-01-01,Bridge,1300000,2018-04-03
Snjfu.com (三农金服),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit","Snjfu.com (三农金服) is a platform that provides lending and borrowing services for agriculture, rural areas, and farmers.","[('Weibo', 'http://weibo.com/3nwdai'), ('Website', 'http://www.snjfu.com'), ('iOS App', 'http://itunes.apple.com/us/app/三农金服-资金存管安全可靠的投资理财平台/id1090814712'), ('ITjuzi', 'http://www.itjuzi.com/company/32769033'), ('Wechat', 'sz3nwdai')]",201 to 500,2015-06-01,Series B,0,2018-04-03
8 Securities,Hong Kong,None,Financial tech,investments,Investment tools and platforms,"8 Securities is a stock trading app that eliminates expenses like manual operations, branches, and fancy offices.","[('AngelList', 'https://angel.co/8-securities'), ('Facebook', 'https://www.facebook.com/8securities'), ('LinkedIn', 'https://www.linkedin.com/company/1385975'), ('Website', 'https://www.8securities.com'), ('Blog', 'http://www.blog.8securities.com'), ('Twitter', 'https://twitter.com/8securities'), ('CrunchBase', 'http://www.crunchbase.com/organization/8-securities-limited')]",51 to 200,2011-01-01,Series C,25000000,2018-04-02
CardUp,Singapore,Singapore,Financial tech,mobile-payments,Payments and remittance,"CardUp is an online card payments platform for cash management which enables any payment made by bank transfer today to be shifted to a credit card, regardless of whether the recipients accept credit cards.","[('AngelList', 'https://angel.co/cardup-1'), ('CrunchBase', 'https://www.crunchbase.com/organization/cardup'), ('Facebook', 'https://www.facebook.com/CardUpAsia'), ('Website', 'http://cardup.co'), ('LinkedIn', 'https://www.linkedin.com/company/10562321'), ('Twitter', 'https://twitter.com/CardUp_sg')]",11 to 50,2015-01-01,Seed,1700000,2018-03-28
